ID,Title,Author,Theme,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
DF6E-0000-03E7-4B51,Underwater Bother 12IC,Iceberg M.,sbu,Expert,3.60%,20,46,21,583,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/DF6E-0000-03E7-4B51
2C0E-0000-03EB-4BEF,Charlottes Web ♪,ryukahr,sbu,Easy,57.14%,6,10,8,14,US,---,https://supermariomakerbookmark.nintendo.net/courses/2C0E-0000-03EB-4BEF
D6C2-0000-03E8-3723,MARIO&#39;S REISE DURCH DIE GALAXY1!,Sir. Erz 2,sbu,Easy,52.38%,15,27,22,42,DE,---,https://supermariomakerbookmark.nintendo.net/courses/D6C2-0000-03E8-3723
A1A8-0000-03E7-E1FB,Locked in Underwater House,Filletus,sbu,Expert,6.83%,12,20,11,161,CZ,---,https://supermariomakerbookmark.nintendo.net/courses/A1A8-0000-03E7-E1FB
0038-0000-03DC-3912,STAGE DANS LEAU CLASSIQUE,nathan,sb3,Expert,5.32%,21,35,5,94,BE,---,https://supermariomakerbookmark.nintendo.net/courses/0038-0000-03DC-3912
A7E5-0000-03D6-BB1C,まったりと　うみのなか　=(っ・ω・)つ))ﾌﾟｰﾝ【#9】,【1→2】rin♪,sb3,Easy,73.68%,27,45,42,57,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A7E5-0000-03D6-BB1C
8367-0000-03DE-2549,Don&#39;t Slip up!!,crashbashr,sb,Normal,10.56%,37,65,30,284,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/8367-0000-03DE-2549
8EE6-0000-03D6-51C6,EAU ET TERRE,nathan,sb,Expert,9.86%,31,53,14,142,BE,---,https://supermariomakerbookmark.nintendo.net/courses/8EE6-0000-03D6-51C6
0433-0000-03E0-1E98,Mario Goes For A Drive 3,Doggy Dan,sb,Easy,59.42%,28,50,41,69,US,---,https://supermariomakerbookmark.nintendo.net/courses/0433-0000-03E0-1E98
85FB-0000-03E2-5907,笑うセミ！　(オホーツク海) ×30　By まさかっちんんWWW,キャタピー,sbu,Super Expert,0.65%,22,39,2,307,JP,---,https://supermariomakerbookmark.nintendo.net/courses/85FB-0000-03E2-5907
33F4-0000-03DB-BDEC,Shifty needs a bath,beacon,sw,Expert,3.55%,22,40,16,451,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/33F4-0000-03DB-BDEC
5C1C-0000-03C2-C21E,Sea Food,‹3 U SMM,sw,Super Expert,2.27%,32,57,28,1236,GB,---,https://supermariomakerbookmark.nintendo.net/courses/5C1C-0000-03C2-C21E
3A30-0000-03E4-45FC,Hybrid&#39;s Coin Quest: Dingodile,crashbashr,sb,Super Expert,0.28%,13,23,1,353,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/3A30-0000-03E4-45FC
E5F6-0000-03E0-F62E,Hard Mario: Beacon Needs A Bath ,SUPERMARIO,sw,Super Expert,1.96%,13,24,11,561,AU,---,https://supermariomakerbookmark.nintendo.net/courses/E5F6-0000-03E0-F62E
FAD6-0000-03D9-AEE3,み/んなの卜ラウマ♡,はすのは,sb,Expert,2.13%,23,42,18,847,JP,---,https://supermariomakerbookmark.nintendo.net/courses/FAD6-0000-03D9-AEE3
38F3-0000-03E5-69B9,SUPER MARIO BROS.     world  －1,サラマン,sb,Expert,3.38%,20,38,10,296,JP,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/38F3-0000-03E5-69B9
041C-0000-03E4-98B0,DeeDee&#39;s World: Mushroom Lake 4,Usagi,sw,Easy,56.00%,10,18,14,25,SE,---,https://supermariomakerbookmark.nintendo.net/courses/041C-0000-03E4-98B0
6D2C-0000-03DD-03D4,#224 Octillery,Gold,sb3,Expert,2.88%,10,23,8,278,US,---,https://supermariomakerbookmark.nintendo.net/courses/6D2C-0000-03DD-03D4
B757-0000-03DC-B7B1,Oshi&#39;s Sharp Situation (50 Sec),J.Z.G.,sb3,Super Expert,0.56%,27,53,7,1259,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/B757-0000-03DC-B7B1
ADC0-0000-03E5-E471,ごろごろトゲゾー　Rolling Around,Keine ケイ#2,sw,Expert,6.78%,51,92,37,546,JP,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/ADC0-0000-03E5-E471
9FD0-0000-03C3-BB0B,Fritzef&#39;s Spiky Grotto,Diddle,sb,Super Expert,0.43%,52,94,3,698,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/9FD0-0000-03C3-BB0B
634E-0000-03E9-81BE,FROGING,Kev,sb,Expert,6.25%,14,24,7,112,GB,---,https://supermariomakerbookmark.nintendo.net/courses/634E-0000-03E9-81BE
3E71-0000-03E6-6408,温泉チャレンジ　　20s　　(再),さんぱつまる,sb,Expert,3.87%,14,26,6,155,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3E71-0000-03E6-6408
871C-0000-03DB-8202,微妙な動きさせます－６,ガガムラ,sb,Super Expert,0.65%,21,39,4,620,JP,---,https://supermariomakerbookmark.nintendo.net/courses/871C-0000-03DB-8202
4326-0000-03DD-59B8,HelpToSaveOurPlanetBeforeItsLate,Laeticia,sb,Easy,77.89%,36,79,74,95,CA,---,https://supermariomakerbookmark.nintendo.net/courses/4326-0000-03DD-59B8
21A5-0000-039E-9BF0,海TAS(⌒∀⌒)/,りか2(⌒∀⌒),sb,Normal,9.50%,37,67,32,337,JP,---,https://supermariomakerbookmark.nintendo.net/courses/21A5-0000-039E-9BF0
1DA2-0000-03BD-BF22,#054 Psyduck,Red,sb,Expert,7.28%,41,79,38,522,US,---,https://supermariomakerbookmark.nintendo.net/courses/1DA2-0000-03BD-BF22
99DE-0000-03E7-8ACF,こ～んちゃ♡今日もスーパーマリオメーカーやっていきたいと思います,⊂  まさひろ  ⊃,sb,Expert,2.82%,45,82,22,780,JP,---,https://supermariomakerbookmark.nintendo.net/courses/99DE-0000-03E7-8ACF
4C50-0000-03E4-D973,10 “challenge” island sea!,クッキー★アイランド,sb,Expert,8.44%,30,54,19,225,JP,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/4C50-0000-03E4-D973
6BD3-0000-03CC-B772,クラウン大迷宮13 ,サブ　りょんりょん,sb,Easy,48.39%,15,26,15,31,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6BD3-0000-03CC-B772
FF0D-0000-03E4-1F4B,～Many Green Houses～,クッキー★アイランド,sb,Easy,69.84%,27,51,44,63,JP,Theme,https://supermariomakerbookmark.nintendo.net/courses/FF0D-0000-03E4-1F4B
46BB-0000-03E6-36A5,ありそうでなかった！！！【水中TAS乗り】,クッキー★アイランド,sb,Normal,11.21%,32,57,24,214,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/46BB-0000-03E6-36A5
1599-0000-03E3-9B66,～Green House～,クッキー★アイランド,sb,Expert,10.55%,40,70,29,275,JP,Theme,https://supermariomakerbookmark.nintendo.net/courses/1599-0000-03E3-9B66
0E0B-0000-03DD-03CE,#222 Corsola,Gold,sb,Expert,3.73%,16,30,12,322,US,---,https://supermariomakerbookmark.nintendo.net/courses/0E0B-0000-03DD-03CE
CBCA-0000-03D2-C16F,BabyShark MommyShark DaddyShark,Cardboard,sb,Expert,5.11%,52,120,63,1232,CA,---,https://supermariomakerbookmark.nintendo.net/courses/CBCA-0000-03D2-C16F
148F-0000-03E1-0BE6,Calamari Cove,Annim,sb,Normal,22.00%,22,39,22,100,US,---,https://supermariomakerbookmark.nintendo.net/courses/148F-0000-03E1-0BE6
32B3-0000-03E4-B5E2,10s SpeedSwim 2: Itsa Mystery!,William,sb,Expert,2.09%,19,35,21,1006,AU,---,https://supermariomakerbookmark.nintendo.net/courses/32B3-0000-03E4-B5E2
2869-0000-03D9-3459,た～らこ～♪ タ～ラコ～♪,マリメあいご　G,sb,Super Expert,0.16%,19,37,4,2493,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2869-0000-03D9-3459
710A-0000-03EC-461E,ゼルダの伝説　夢を見る島　～カモメと覚めてしまった夢～,あさひかんた,sb,Easy,50.00%,10,26,22,44,JP,---,https://supermariomakerbookmark.nintendo.net/courses/710A-0000-03EC-461E
EE79-0000-03E9-617D,みっちゃん式♥ショート♥　LAST9,みっちゃん2,sb,Super Expert,0.18%,10,18,1,552,JP,---,https://supermariomakerbookmark.nintendo.net/courses/EE79-0000-03E9-617D
5974-0000-03BE-A77C,スタフィーのとことん水中迷路,taka,sb,Easy,61.22%,45,82,60,98,JP,Costume,https://supermariomakerbookmark.nintendo.net/courses/5974-0000-03BE-A77C
CAF7-0000-03CB-0B55,SMB The Lost Levels World 6-2,Myra86,sb,Easy,29.09%,41,75,32,110,CA,---,https://supermariomakerbookmark.nintendo.net/courses/CAF7-0000-03CB-0B55
5DBC-0000-03E2-4E3D,意～外と簡～単,クッキー★アイランド,sb,Expert,12.20%,48,90,55,451,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/5DBC-0000-03E2-4E3D
2D4F-0000-03EB-F4C8,バルーンファイト　あの～クッパ氏やり過ぎじゃないですかね～òó改,ちー,sb,Normal,27.59%,6,11,8,29,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2D4F-0000-03EB-F4C8
CA94-0000-03E4-8748,Megaman&#39;s 1st Swim Lesson (Hard),Doppeleins,sb,Expert,1.49%,12,25,5,336,CH,---,https://supermariomakerbookmark.nintendo.net/courses/CA94-0000-03E4-8748
598B-0000-03DC-A886,Club Aquático:Espigas Rápidas,tuvo,sb,Super Expert,1.39%,12,34,19,1368,US,---,https://supermariomakerbookmark.nintendo.net/courses/598B-0000-03DC-A886
7C3C-0000-03E5-F3A2,一貫性がない水中 [60coins],イトコン sub,sb,Normal,13.64%,7,13,6,44,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7C3C-0000-03E5-F3A2
1A32-0000-03E5-3027,Amiibo level.Need redcoins Gio22,Gio22,sb,Expert,6.88%,14,27,11,160,IT,---,https://supermariomakerbookmark.nintendo.net/courses/1A32-0000-03E5-3027
D355-0000-03CC-FE9B,aquaman,melann,sb,Easy,34.78%,14,28,16,46,CA,---,https://supermariomakerbookmark.nintendo.net/courses/D355-0000-03CC-FE9B
A3DD-0000-03DE-5F85,Super Mario 64:♪Dire Dire Docks♪,Gradient,sb,Normal,11.88%,43,89,55,463,CA,---,https://supermariomakerbookmark.nintendo.net/courses/A3DD-0000-03DE-5F85
0D75-0000-03CE-3CDA,Moist Aona,Aona,sb,Expert,5.28%,22,44,18,341,US,---,https://supermariomakerbookmark.nintendo.net/courses/0D75-0000-03CE-3CDA
C8D1-0000-03C7-09DA,Diving in the lost city,S,sb,Expert,4.45%,31,59,11,247,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/C8D1-0000-03C7-09DA
AF24-0000-03D5-A918,The Precision of Zelda 4/9,Robi,sb,Normal,8.20%,8,15,5,61,DE,---,https://supermariomakerbookmark.nintendo.net/courses/AF24-0000-03D5-A918
22EC-0000-03E3-DB29,Chomping on a Nice Bit of Fish,Farts R Us,sb,Expert,7.14%,17,32,14,196,GB,---,https://supermariomakerbookmark.nintendo.net/courses/22EC-0000-03E3-DB29
33FB-0000-03D4-CEC6,ps2のドラクエにハマっています。超楽しい！,ルイージ/Luigi,sb,Easy,88.10%,18,37,37,42,JP,---,https://supermariomakerbookmark.nintendo.net/courses/33FB-0000-03D4-CEC6
EDA8-0000-03E3-9ED0,~腹泳ぎ~  10sec,みっくちゅじゅうちゅ,sb,Expert,7.50%,38,77,27,360,JP,---,https://supermariomakerbookmark.nintendo.net/courses/EDA8-0000-03E3-9ED0
E374-0000-03D5-6236,Fisherman Trainer Battle,SR|Eм²,sb,Expert,6.48%,29,56,23,355,DK,---,https://supermariomakerbookmark.nintendo.net/courses/E374-0000-03D5-6236
FB47-0000-03C3-7990,aventura acuática mario. 60 sec.,erivedder,sb,Super Expert,1.18%,21,50,11,933,CL,---,https://supermariomakerbookmark.nintendo.net/courses/FB47-0000-03C3-7990
3106-0000-03C7-54AF,Jeff&#39;s Together We Swim Faster,Jeff,sb,Expert,9.33%,47,109,64,686,CA,Dash,https://supermariomakerbookmark.nintendo.net/courses/3106-0000-03C7-54AF
EF5D-0000-03C2-0E0D,#090 Shellder,Red,sb,Expert,9.36%,30,59,22,235,US,---,https://supermariomakerbookmark.nintendo.net/courses/EF5D-0000-03C2-0E0D
DB34-0000-03BE-08F7,Snowflake Lake - Fast Flow Comet,Holly,sb,Normal,11.75%,45,95,49,417,GB,---,https://supermariomakerbookmark.nintendo.net/courses/DB34-0000-03BE-08F7
0C1A-0000-03D1-9A19,城と化した湖　/ BC-3,ありゃ。,sb,Easy,42.62%,17,33,26,61,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0C1A-0000-03D1-9A19
8C12-0000-03BD-BF38,#060 Poliwag,Red,sb,Expert,7.11%,37,77,30,422,US,---,https://supermariomakerbookmark.nintendo.net/courses/8C12-0000-03BD-BF38
4290-0000-03E7-73BD,ブ　ラ　パ　運　び,えみりーひめ(ニセ),sb,Expert,6.52%,6,12,3,46,JP,---,https://supermariomakerbookmark.nintendo.net/courses/4290-0000-03E7-73BD
E4B5-0000-03E7-1FB6,クリボーの運び屋さん　久々に水中作ってみた,アジャ,sb,Easy,40.74%,7,15,11,27,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E4B5-0000-03E7-1FB6
68E0-0000-03E1-A236,Sunken Castle Daredevil Run,Yosef,sb,Normal,8.18%,15,32,13,159,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/68E0-0000-03E1-A236
3C7C-0000-03DE-D587,あんこくのうみ,Jagaimo,sb,Super Expert,0.89%,8,22,6,677,JP,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/3C7C-0000-03DE-D587
C467-0000-03DD-013C,Dry Dry Lagoon,Alex,sb,Easy,34.78%,6,12,8,23,US,---,https://supermariomakerbookmark.nintendo.net/courses/C467-0000-03DD-013C
1E41-0000-03D8-E821,Schools of Fish Redone,TommyCM08,sb,Normal,16.39%,20,42,20,122,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/1E41-0000-03D8-E821
7421-0000-03D8-CAB7,Gooper Blooper&#39;s Ice Blockade,Yosef,sb,Easy,38.98%,18,36,23,59,US,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/7421-0000-03D8-CAB7
5C50-0000-03D5-EE39,#183 Marill,Silver,sb,Expert,6.60%,14,29,13,197,DE,---,https://supermariomakerbookmark.nintendo.net/courses/5C50-0000-03D5-EE39
19C4-0000-03D5-722C,10k Leagues Under the Sea,gecko,sb,Expert,12.40%,17,37,16,129,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/19C4-0000-03D5-722C
0C0B-0000-03D0-4C64,奴等から鍵を奪え！,ハッピーベビィデイジ,sb,Super Expert,1.06%,12,24,4,379,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0C0B-0000-03D0-4C64
A3AD-0000-03C8-FA4F,　　　　　　　POW乱道。,G~さん,sb,Super Expert,1.90%,17,35,9,473,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A3AD-0000-03C8-FA4F
536E-0000-03AE-DDFF,wasserfest,Perdi.2$,sb,Normal,21.03%,49,111,61,290,AT,---,https://supermariomakerbookmark.nintendo.net/courses/536E-0000-03AE-DDFF
35C2-0000-03E1-EAB5,※3回目であきてしまうけれどゴールできるとウソみたいに楽しくなる,ひろと***,sb,Super Expert,0.00%,33,68,0,235,JP,---,https://supermariomakerbookmark.nintendo.net/courses/35C2-0000-03E1-EAB5
20A9-0000-03DD-03D2,#223 Remoraid,Silver,sb,Expert,7.60%,12,31,13,171,DE,---,https://supermariomakerbookmark.nintendo.net/courses/20A9-0000-03DD-03D2
25B6-0000-03D9-D252,#211 Qwilfish,Silver,sb,Expert,0.88%,12,28,11,1255,DE,---,https://supermariomakerbookmark.nintendo.net/courses/25B6-0000-03D9-D252
4C5C-0000-03CA-490C,♡El Gato Nadador♡,SR|Joel,sb,Expert,2.90%,24,50,4,138,MX,---,https://supermariomakerbookmark.nintendo.net/courses/4C5C-0000-03CA-490C
9DAF-0000-03C5-877E,Pokémon Trials,ExpDruid,sb,Expert,4.63%,36,78,31,669,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/9DAF-0000-03C5-877E
09CF-0000-03B5-F616,club aquatic: le boo,theGRIMES,sb,Super Expert,1.79%,12,28,11,614,US,---,https://supermariomakerbookmark.nintendo.net/courses/09CF-0000-03B5-F616
1A1D-0000-03D2-76F2,10秒マリオ　~一寸下は花~,ぞ~ろ~,sb,Normal,11.23%,47,105,62,552,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1A1D-0000-03D2-76F2
3F6C-0000-03E7-CE94,2発売直後から1過疎化しそう。どうしようかなー。。。,みっちゃん2,sb,Super Expert,0.14%,11,24,1,723,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3F6C-0000-03E7-CE94
4964-0000-03D4-7284,ψ The Titan&#39;s Trident ψ,ψ Kronos ψ,sb,Normal,28.66%,31,71,47,164,CA,Traditional,https://supermariomakerbookmark.nintendo.net/courses/4964-0000-03D4-7284
EE1E-0000-03E3-8CA3,water coins big boy,TJ,sb3,Super Expert,0.69%,7,13,2,289,DK,---,https://supermariomakerbookmark.nintendo.net/courses/EE1E-0000-03E3-8CA3
456C-0000-03D9-D04F,How long until a chip is soggy?,beacon,sb3,Super Expert,1.31%,18,33,7,534,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/456C-0000-03D9-D04F
A8B8-0000-03E8-78E3,Sorry to push your buttons.....,crashbashr,sb3,Expert,3.31%,22,56,22,665,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/A8B8-0000-03E8-78E3
0FA5-0000-03E1-B6DE,たらこ唇vs100にんのヒゲおやじ～Dangerous Lips,にんげんこくほう,sb3,Super Expert,0.43%,20,35,1,234,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0FA5-0000-03E1-B6DE
4A49-0000-03CB-FB9F,Koopa Troopa Bounce Automatic,Yoshi-Boy♪,sb3,Easy,54.90%,20,36,28,51,DE,---,https://supermariomakerbookmark.nintendo.net/courses/4A49-0000-03CB-FB9F
0CA3-0000-03E4-4B58,20秒チャレンジ　2 クラゲのトンネル,しせい,sb3,Super Expert,1.92%,17,31,6,312,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0CA3-0000-03E4-4B58
3C8C-0000-03D1-58C5,SMB3 Whimsical Waters,J.Z.G.,sb3,Easy,36.67%,41,75,55,150,US,---,https://supermariomakerbookmark.nintendo.net/courses/3C8C-0000-03D1-58C5
C1FD-0000-03D2-F31B,Wet,Jake,sb3,Super Expert,0.35%,24,49,5,1430,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/C1FD-0000-03D2-F31B
19D6-0000-03E1-B5B2,mm単位のゴール ※削除覚悟　1%以下を目指す,☆NAON☆,sb3,Expert,5.38%,10,18,5,93,JP,---,https://supermariomakerbookmark.nintendo.net/courses/19D6-0000-03E1-B5B2
23C8-0000-03E5-D1E4,Sumergido entre huesos,Lucei,sb3,Normal,22.50%,16,29,18,80,SV,---,https://supermariomakerbookmark.nintendo.net/courses/23C8-0000-03E5-D1E4
F36C-0000-03C7-D468,綺麗,けんたろうΣ,sb3,Normal,8.55%,23,45,13,152,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F36C-0000-03C7-D468
BED2-0000-03DD-AABC,♥♥♥ :) Super Dashie Maker (: ♥♥♥,swivvvv,sb3,Super Expert,0.48%,34,65,3,631,US,Dash,https://supermariomakerbookmark.nintendo.net/courses/BED2-0000-03DD-AABC
274F-0000-03CA-42F0,Underwater Platforms,Stuard,sb3,Normal,21.88%,8,15,7,32,ES,---,https://supermariomakerbookmark.nintendo.net/courses/274F-0000-03CA-42F0
A03D-0000-03C5-A282,Swim Avoid &amp; Memorize,Javier,sb3,Expert,2.26%,32,61,8,354,CL,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/A03D-0000-03C5-A282
12B5-0000-03E8-791A,ちょっと息抜き♪全自動マリオ　パート147,あさみ,sb3,Easy,45.45%,9,18,15,33,JP,---,https://supermariomakerbookmark.nintendo.net/courses/12B5-0000-03E8-791A
8DC5-0000-03BC-7907,水中の仕様&amp;隙間抜け[水中であまりやらないことをした結果],あき,sb3,Expert,4.19%,34,67,9,215,JP,---,https://supermariomakerbookmark.nintendo.net/courses/8DC5-0000-03BC-7907
E5B5-0000-03E3-9AE7,20秒チャレンジ 1 クリボーの壁,しせい,sb3,Super Expert,1.26%,12,23,4,318,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E5B5-0000-03E3-9AE7
8331-0000-03BD-5C0E,Canal Fatale,Holly,sb3,Expert,9.17%,40,81,32,349,GB,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/8331-0000-03BD-5C0E
A125-0000-03DC-E13B, secret sea,Bingo,sb3,Expert,7.43%,30,59,20,269,CA,---,https://supermariomakerbookmark.nintendo.net/courses/A125-0000-03DC-E13B
F62D-0000-03E2-68EE,Splendid Fishies,Jryd,sb3,Super Expert,2.02%,10,20,7,347,CA,Puzzle,https://supermariomakerbookmark.nintendo.net/courses/F62D-0000-03E2-68EE
5CB4-0000-03E1-DC55,You hate me and I dont blame you,Jesse,sb3,Expert,3.54%,6,14,4,113,NL,---,https://supermariomakerbookmark.nintendo.net/courses/5CB4-0000-03E1-DC55
A3C8-0000-03CB-42B6,[THAB],Fritzef 2,sb3,Expert,2.19%,37,82,22,1005,AT,---,https://supermariomakerbookmark.nintendo.net/courses/A3C8-0000-03CB-42B6
F1F3-0000-03A8-CE6E,In Deep Water,Mikko,sb3,Super Expert,0.45%,33,73,2,441,FI,---,https://supermariomakerbookmark.nintendo.net/courses/F1F3-0000-03A8-CE6E
B7F2-0000-02D2-305D,SRIA DIM EROM,Dev,sb3,Easy,35.48%,41,93,44,124,US,---,https://supermariomakerbookmark.nintendo.net/courses/B7F2-0000-02D2-305D
E971-0000-03D3-78D5,Precise Autoscroll Underwater,Arck,sb3,Super Expert,0.27%,19,48,4,1476,US,---,https://supermariomakerbookmark.nintendo.net/courses/E971-0000-03D3-78D5
0139-0000-03BD-BF27,#055 Golduck,Blue,sb3,Expert,5.14%,36,78,28,545,DE,---,https://supermariomakerbookmark.nintendo.net/courses/0139-0000-03BD-BF27
C662-0000-03E7-57BE,2-3 Complex Simplicity - Creek,Devann,sb3,Easy,46.55%,16,34,27,58,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/C662-0000-03E7-57BE
2E73-0000-03D7-39BE,Funny Super Mario Bros 3 swim!!!,Myra86,sb3,Easy,65.64%,45,123,107,163,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2E73-0000-03D7-39BE
F78C-0000-03CA-3E9C,Aquatic-City,Sven-1989 ,sb3,Expert,3.76%,28,60,5,133,DE,---,https://supermariomakerbookmark.nintendo.net/courses/F78C-0000-03CA-3E9C
7CA4-0000-03D5-EE3B,#184 Azumarill,Gold,sb3,Expert,1.78%,12,33,7,394,US,---,https://supermariomakerbookmark.nintendo.net/courses/7CA4-0000-03D5-EE3B
E896-0000-03E2-53DC,モジスウの関係で【Z】だけになりました。すいません&gt;_&lt;,Z◇★けーた3ごう★,sb3,Easy,45.45%,11,27,20,44,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E896-0000-03E2-53DC
3D1B-0000-03D7-F4BA,クラゲ抜け　　　体中が痺れるぅ~,さんぱつまる,sb3,Expert,2.29%,35,79,26,1137,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3D1B-0000-03D7-F4BA
20A3-0000-03C5-E39B,Water Moccasin,Rama,sb3,Super Expert,0.36%,24,53,3,824,CA,---,https://supermariomakerbookmark.nintendo.net/courses/20A3-0000-03C5-E39B
C24C-0000-03C4-119F,Electric Blue Aquarium,SpaceRadio,sb3,Expert,3.92%,15,38,12,306,US,---,https://supermariomakerbookmark.nintendo.net/courses/C24C-0000-03C4-119F
721E-0000-03DC-F5A1,リアルEye(´∀`さん　ともやん(れいやん)さん THX,Sさん,sb3,Normal,11.93%,42,90,42,352,JP,---,https://supermariomakerbookmark.nintendo.net/courses/721E-0000-03DC-F5A1
8170-0000-03CE-B655,Soggy Goose,Aona,sb3,Super Expert,0.45%,21,52,8,1793,US,---,https://supermariomakerbookmark.nintendo.net/courses/8170-0000-03CE-B655
0E7C-0000-03DF-AA9B,SMB3: ♪Underwater Theme HD♪,Gradient,sb3,Normal,17.47%,20,47,29,166,CA,---,https://supermariomakerbookmark.nintendo.net/courses/0E7C-0000-03DF-AA9B
30A8-0000-03CE-72F2,Moister Aona,Aona,sb3,Super Expert,1.10%,13,30,4,362,US,---,https://supermariomakerbookmark.nintendo.net/courses/30A8-0000-03CE-72F2
BF84-0000-03DA-743D,Jellyfish Mario Bros 3 !!!,Myra86,sb3,Expert,8.16%,19,44,12,147,CA,---,https://supermariomakerbookmark.nintendo.net/courses/BF84-0000-03DA-743D
A4A6-0000-03E2-0E6D,underwater chamber final chapter,Sir Mac,sb3,Normal,14.63%,6,13,6,41,US,---,https://supermariomakerbookmark.nintendo.net/courses/A4A6-0000-03E2-0E6D
BE9E-0000-03DB-5E88,man&#39;O&#39;war,Bingo,sb3,Expert,4.06%,26,57,17,419,CA,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/BE9E-0000-03DB-5E88
AF79-0000-03D2-1B18,Hybernating Spinies Ahead! :O ,swivvvv,sb3,Expert,2.51%,25,58,7,279,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/AF79-0000-03D2-1B18
64B4-0000-03B2-DD92,The Cruel Sea,Liverwurst,sb3,Super Expert,1.69%,33,78,7,413,US,---,https://supermariomakerbookmark.nintendo.net/courses/64B4-0000-03B2-DD92
B050-0000-03C3-9402,EasyUnderwaterBulletHell4DaBizzL,chess_w_c,sb3,Super Expert,1.58%,9,20,5,317,US,---,https://supermariomakerbookmark.nintendo.net/courses/B050-0000-03C3-9402
1111-0000-03BE-BC12,The Ocean&#39;s Bottom,swivvvv,sb3,Super Expert,1.10%,22,49,8,728,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/1111-0000-03BE-BC12
81A2-0000-03A5-FB05,Frozen Seacavern,RyanTime64,sb3,Normal,10.00%,8,19,7,70,CA,---,https://supermariomakerbookmark.nintendo.net/courses/81A2-0000-03A5-FB05
75D0-0000-03A9-45B6,3-3: Blooper&#39;s Orange-Lake,Sven-89,sb3,Normal,8.93%,27,62,15,168,DE,---,https://supermariomakerbookmark.nintendo.net/courses/75D0-0000-03A9-45B6
C189-0000-03DF-936A,#230 Kingdra,Gold,sb3,Super Expert,1.02%,11,26,5,488,US,---,https://supermariomakerbookmark.nintendo.net/courses/C189-0000-03DF-936A
B1A5-0000-03D7-A8CC,1-2 Pond Peril,Dylan,sb3,Easy,54.05%,11,26,20,37,IE,---,https://supermariomakerbookmark.nintendo.net/courses/B1A5-0000-03D7-A8CC
252D-0000-03E8-5276,7-2 Rage lake of the lost shoes,MxMaker,sb3,Normal,29.27%,7,16,12,41,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/252D-0000-03E8-5276
1376-0000-03E4-5E33,Red Coins Water Challenge! :),Viicky_09,sb3,Expert,4.55%,7,16,3,66,CA,---,https://supermariomakerbookmark.nintendo.net/courses/1376-0000-03E4-5E33
DE82-0000-03C2-0E06,#087 Dewgong,Blue,sb3,Expert,3.08%,21,53,12,389,DE,---,https://supermariomakerbookmark.nintendo.net/courses/DE82-0000-03C2-0E06
